,Tweet content,Latitude,Longitude
73005,"See our latest #RioRancho, NM #job and click to apply: Route Manager - Combo... - https://t.co/yp9ZNbVn8J #Veterans https://t.co/KvcQM9XcMm",35.2327544,-106.6630437
154448,Acaso no te basto con haberte otorgado el privilegio de ser el primero en mi vida 😍😘???,19.772539,-99.024379
111593,"HB4953 [NEW] To amend title 5, United States Code, to limit the length of administrative leave for Federal employ... https://t.co/g78omHUrEW",38.889873,-77.008823
141439,Today's ride around Dallas was pretty nice. I'm enjoying my time… https://t.co/V3gLZyh8nP,32.7833,-96.8
22635,Started the bday celebration right. #drinkup #drinking… https://t.co/CG7zxugmK0,38.89998,-77.033755
52518,"3 tanks of gas, 2 mountain goats, 1 woodchuck, and 36 hours makes for a good quick roadie to SD… https://t.co/RvS6C1Z29I",43.97009056,-103.3343939
188916,"More lucky animals! #freedom #letthembe #theywanttobefree 🐒🐵🐒🐵🐒🐵 @ Tampa, Florida https://t.co/FXr8y4UfkQ",27.9709,-82.4646
79306,"Can you recommend anyone for this #Banking #job? https://t.co/Twdn1ehN3z #PaloAlto, CA #Hiring #CareerArc",37.4457966,-122.1575745
196467,"Escape to the Cape ☀️ @ Hyannis, Massachusetts https://t.co/dSV8XxO67N",41.6528,-70.2833
27090,"Surprise! My new 5-song EP Rooted Clarity is available in VERY LIMITED quantity on 10"" HIFI… https://t.co/EV3eHXyzvR",37.79667,-122.40467
33744,"To see The Drowsy Chaperone! 😎🎶 (@ Herberger School Of Music - @asu in Tempe, AZ) https://t.co/Pe987jief3",33.41799416,-111.9389019
108422,"My favorite gym! (@ Equinox Sports Club New York - @eqxsportsclubny in New York, NY) https://t.co/kuuwluMVpp https://t.co/E0O5J0y8cF",40.77457912,-73.98138736
176779,"Can you recommend anyone for this #job? Installer Technician - Sanford - https://t.co/qLrrCxSlqm #Sanford, FL #Media #Hiring #CareerArc",28.8028612,-81.269453
118713,Brooklyn @ Flushing Ave https://t.co/GT5bE8M1l2,40.702019,-73.932222
173385,"Can you recommend anyone for this #job? Pharmacy Technician – Target Store - https://t.co/4l5znYvtFS #Vista, CA #Healthcare #Hiring",33.2000368,-117.2425355
134096,"We're #hiring! Click to apply: Med Surg / Tele / RN / Registered Nurse - https://t.co/caiQOMosN1 #FortMyers, FL https://t.co/lH5S1Gjy3z",26.6235485,-81.8770671
66100,"I'm at Parque El Dorado in Aguascalientes, AGS https://t.co/SlWWopvdj0",21.86094113,-102.3022842
77360,"23:47
Middle fingers up, boor mode on. 
🐓📷 @lauragallegopl @ Me,… https://t.co/6i4TFn6Gzu",33.1507,-97.6883
10798,"2nd day! New products shooting! #2016seaotterclassic, #smaniesaddles, #htpedals,… https://t.co/WtAqaT6bVc",36.583859,-121.754753
450,"Good morning Baltimore! (@ Home2 Suites by Hilton Baltimore Downtown in Baltimore, MD) https://t.co/LXt1PbRKGW",39.29335806,-76.6146183
179863,This #Retail #job might be a great fit for you: Macy's Northwest Region: Regional Vice President - My Macy's... - https://t.co/7A9dv4Unso,37.7870156,-122.4071835
186918,😆❤fresco. @ Universidad Univer Milenium https://t.co/mpCDMJkUob,19.31373,-98.89467
50068,Meh.... - Drinking a High Road by @tiredhandsbeer @ East Fields  — https://t.co/dln96IU3mW #photo,38.3094,-75.6199
57040,Heard there are some new Sigmas at Sam Houston State 👀👀… https://t.co/eJa9WQGftP,30.71388889,-95.54722222
36484,#airplane stuck in a box #Vegas #Airport @ McCarran International Airport https://t.co/ezKN367P8U,36.08142882,-115.1473115
161599,"Abril 23.... 🚨🚨🚨 anotalo Los veo en Fatts Oysters junto a el "" Rey Supremo "" Luis Vargas... Tix… https://t.co/iPLC0C4VWC",29.93005,-90.16665
38577,"Join the Mandarin Oriental Hotel Las Vegas team! See our latest #Hospitality #job opening here: https://t.co/qt7TkHUU3m #LasVegas, NV",36.1062236,-115.1745805
59423,Scalpers wings or a polish boy tonight anyone ?? Kitchen open til 2am!! Ming #scalperswings… https://t.co/fQi4SeH9JQ,41.5198851,-81.4735969
128282,Check out my #listing in #OceanCity #MD https://t.co/OOyL1KWpp8 #realestate #realtor https://t.co/fKTTFhmc7Q,38.450044,-75.056372
174041,"Want to work at Supplemental Health Care? We're #hiring in #Phoenix, AZ! Click for details: https://t.co/VDXne8S0Up #Healthcare #Job #Jobs",33.5079722,-112.1012912
148545,ICOMOS charla (@ CAMARA NACIONAL DE EMPRESAS DE CONSULTORIA) https://t.co/1pMeS3phuy,20.6774964,-103.365162
183525,"We're #hiring! Read about our latest #job opening here: Carhop/Skating Carhop (Server) - https://t.co/rlfe6EU0sI #SONIC #Easton, MD",38.7817767,-76.0595841
7395,GOMAB to coach Marvin Menzies expected to take UNLV head men's basketball coaching job.,36.1673687,-115.1464406
201350,😎 @ Fraccionamiento Mision Del Carmen https://t.co/eheMcW6o32,20.65626405,-87.07836858
116502,Closed Graffiti request at 64 Baker St https://t.co/Ur3ARHkA4n. Case closed. case resolved. https://t.co/EwRyYD3i98,37.77157,-122.440405
106025,"If you're in the Corpus Christi area, we are on live from… https://t.co/v2DSUBe2qJ",27.80758,-97.39837
37594,"Lyfez Mystery's. lol @ Sacramento, California https://t.co/0tGcgpBiTp",38.5556,-121.469
65738,"Want to work at Cintas Corporation? We're #hiring in #Sparks, NV! Click for details: https://t.co/A8TP1FHNHy #Job https://t.co/Uo2sXFKtx9",39.5349112,-119.7526886
131774,"Want to work at Sunrise Senior Living? We're #hiring in #Haverford, PA! Click for details: https://t.co/OWn5SKjm3Q https://t.co/eUNPvLlgAz",40.0022406,-75.3208107
106547,"#Lol #facebeat @ Matamoros, Tamaulipas https://t.co/L0kTsPeZ2T",25.8833,-97.5
204350,#hiphopscholar #iamtheoriginalrhapsody #hiphopinterpretivedancer #godisreal #godhealsall… https://t.co/2ZWef10e8N,36.20666667,-119.3425
182566,"Join the Department of Veterans Affairs team! See our latest #Physician #job opening here: https://t.co/bssJYtasEE #Bath, NY #Veterans",42.3370164,-77.3177577
176248,"We're #hiring! Read about our latest #job opening here: Relationship Manager - https://t.co/3ThENkeRPP #SanDiego, CA #CustomerService",32.7153292,-117.1572551
166121,"Wind 4.0 mph S. Barometer 30.063 in, Steady. Temperature 52.4 °F. Rain today 0.21 in. Humidity 64%",39.24222222,-121.0544444
24322,"Una Más de la ""Fabrica de arte"" #Cuba @ Fábrica de Arte Cubano https://t.co/DWhzBQKw6m",23.12768055,-82.40988463
63307,"Very good, but a little too sweet, I think. - Drinking a Higher Math @ Howards' Fairview Villa - https://t.co/kDEqKmC144 #photo",34.1262,-118.071
102984,Celebrating #EmancipationDay! We all came to visit MLK!  ;)… https://t.co/ug5LE1pjoF,38.88605361,-77.04439103
115761,"Can you recommend anyone for this #job? Management Development Program, Sales / Customer Service Management... - https://t.co/1JBAdCZq2D",32.715738,-117.1610838
166686,"Birthday rope climb conga line post wod cash out for erocfitness 
We did 4 rounds for time of:
4… https://t.co/NRy8h7e8kD",40.7882118,-73.9485321
19298,"#Temed (@ Cachimba cantina bar in Mérida, Yucatán) https://t.co/yNQmeqV4qt",21.02064704,-89.61975956
194561,"Interested in a #Physician #job near #Jacksonville, NC? This could be a great fit: https://t.co/T9sQQNRG2I #Veterans #Hiring #CareerArc",34.7540524,-77.4302414
72881,Day 2 of birthday shenanigans with the fellas! Happy birthday Kyle! 🎂 🎁 🎈 🎉  🍻 @ True Brew… https://t.co/1QcPwZns0A,43.20476544,-71.53680126
127747,"Raiders finalize preseason schedule: Game times, TV info https://t.co/JaqpJkUewt #Raiders #NFL https://t.co/6lMOam9Ijp",37.75171477,-122.1995233
76804,"Audit Senior (Public) - Robert Half Finance &amp; Accounting: (#Carson, CA) https://t.co/Lu44WeBAZX #Accounting #Job #Jobs #Hiring #CareerArc",33.8232001,-118.2585096
99363,"#Marshall, IL #IT #Job: CIM Technician at ZF TRW https://t.co/MYeXwy7BYt #Veterans #Jobs #Hiring",39.3914252,-87.6936384
7594,"#Vivalavida #coldplay #forosol #aheadfullofdreamstour #CDMX @ Foro Sol, Mexico D.F. https://t.co/K8SPSYBsFV",19.40511435,-99.09569378
42278,#SomebodyStopMe! 😂 #Reflecting at rickowensstorelosangeles 🙌 #Best #Fashion #Interiors @ Rick Owens https://t.co/QpD8uJ2rTV,34.08597438,-118.3441747
194137,Currently craving a full English from owenandengine Get us some baked beans and bangers stat! @… https://t.co/UQ1j39olXw,41.93039485,-87.68797765
42042,"I'm at 11:11 Fitness in Guadalupe, Nuevo León https://t.co/fbh68BjUhL",25.65395127,-100.2646926
95773,"Want to work at CVS Health? We're #hiring in #Boulder, CO! Click for details: https://t.co/ek9qNqWsuG #Healthcare #Job #Jobs #CareerArc",40.0149856,-105.2705456
16523,Stellabrating a Dodger victory against the Giants! Remember you can… https://t.co/ECLqG6Ey1A,34.07390024,-118.2403794
151526,"I'm at Ken's Bar-B-Q in Madison, FL https://t.co/xIOwp8KFeV",30.47089756,-83.42494547
42966,"#Repost @centralfltop5 with repostapp.
・・・
The stage is set for tonight's @ArsenioHall &amp;… https://t.co/kARoEyvqxU",28.47374189,-81.46714162
19714,COME MANGO WITH US 😗💨It's your One-Stop-Shop for all your Hookah/Accessory needs #mangoscafe… https://t.co/PX2uITTRV6,39.9881401,-83.0063171
95069,"Si existen motivos, ni para que pensarlo dos veces .

Fin de semana… https://t.co/yWeORujMzK",21.03898255,-89.63981133
138652,😍😍😍 RT @Erinhaislah: 😍🔥✨ https://t.co/oHJWmL4gM7,41.83454435,-87.62588801
63127,"Just posted a photo @ Carmel, California https://t.co/wtek6w4NQU",36.5546,-121.921
18224,#indoorclimbing #climbing #climber #boulderinggym #bouldering #boulder #escalada #rockclimbing… https://t.co/8oPTROV1NR,28.66788034,-81.20193227
156893,No le juegues al vergas si no lo vas a hacer bien morrito.,20.7408451,-103.3122758
68393,"They're in!!!
Playing in the fits at lululemon #rideaucentre &amp; getting naked in the new ALIGN… https://t.co/MbaMjDCDig",45.42534132,-75.69139622
72446,This little piggy went to Hebron...where I fell in love with him🐷 @ Hebron High School https://t.co/bIJ3Ngremh,33.0356,-96.85881
168947,"Cada vez menos.. (@ Universidad Anáhuac - @vidaanahuac in Huixquilucan, Estado de México) https://t.co/xTbt3NUYVN https://t.co/TZJ9biaLsK",19.40228517,-99.26216125
56240,First of many prahm pics 🌹🌹 @ Woodlake Country Club https://t.co/HcCqlTVmiN,40.09022721,-74.17107296
16451,Alex hermosa  en vivo #festival #film #tv #alexhermoso #instagood #instadaily #inspiration… https://t.co/kwRvQCd3pz,40.74534246,-73.99872544
136073,@RenatoRomero1 Ok bye,29.0934791,-111.0256629
194780,"#KingGeorge, VA #SkilledTrade #Job: Primary Heavy Equip Oper II at WM https://t.co/N8uKbv3vu7 #WMNationalCareerDay https://t.co/P9zNL7R60P",38.268056,-77.184722
56254,...well here we are again. #drinklocal #wine @ Heston Farm https://t.co/SXaYFR6UxS,39.44154128,-80.14441411
185906,"#SMYRNA, GA #Transportation #Job: Parts Delivery at O'Reilly Auto Parts https://t.co/sSetNKqOol #Jobs #Hiring #CareerArc",33.8700839,-84.5273174
77033,It's all in the details. Happy Friday people! Design by @kendallksimmons Photo by… https://t.co/z8tSXcn5wD,36.16666667,-86.78333333
113187,"Pink striped pants 🙃 size 3/4, $14. Platform loafers, multiple sizes, $34! In store, or email us… https://t.co/5DZ1jTJtnb",37.54952,-77.44883
64750,Just posted a photo @ Ragna Discoclub https://t.co/VOBfGDtHi9,29.09730648,-110.9435461
193725,#BLessedAretheythatMournfortheyShallBeComforted #Isa40 2 of3… https://t.co/DEO4EpEKun,32.7371,-97.04375
23996,"Enjoying the weather!!! @ Rio Vista, California https://t.co/qM4OBZ5DGu",38.1639,-121.696
76518,Toner on the one &amp; only kaylie_davis 🙌🏼 from brassy to classy 😉… https://t.co/7H11uhhO4F,42.6969688,-83.1345849
203096,"Eat Clean. Train Hard. See Results

TRUST the process‼️ 

It WORKS! 

NO. Gimmicks.… https://t.co/1YhgNozuCs",40.81664513,-73.94671568
24301,"Relationship goals ; 

#grizonmyface 💦🎷👽 @ Weston, Florida https://t.co/Urdx6p8ern",26.1075,-80.3882
96785,$79 HVAC tune up are HOT! at 6533 today. See Dana from Stark to set your appointment today. #badgerup #swbest https://t.co/L0e5oE50uO,32.8632179,-97.1887711
46765,"Don't let the yeezys fool you, I'm actually a sober monitor… https://t.co/bHx399mfRD",33.424085,-111.9419344
15871,Thanks to William Sullivan PTA for choosing The Fabulous Life by Dr. Jay to motivate and inspire… https://t.co/HZ22xIOBOK,33.06474965,-89.86211509
37904,"#fbf to @train at the @aceofspadessac for @ninaonairnow Christmas show Dec. 6, 2014.  Awesome… https://t.co/nxnFOpVcpU",38.5700286,-121.4907909
107768,@BauerHockey do those work with other Bauer skates or only the X1?,42.13108371,-87.7574165
48639,On our way to the Giants vs. Dodgers game  #beatLA #gogiants… https://t.co/Lp0NyWYDK2,34.07390024,-118.2403794
52369,"We're #hiring! Read about our latest #job opening here: Cook - https://t.co/nacmzV3hfq #SONIC #BullheadCity, AZ #Hospitality #CareerArc",35.0892134,-114.5975243
180820,"My own speculation: If Beard leaves, Menzies is hired over the phone almost immediately. Already interviewed.… https://t.co/MWovzBusRg",36.16144999,-115.1394668
115897,"We're #hiring! Click to apply: Social Worker (SUDTP) - https://t.co/AmfDo4mXOP #SocialSciences #Tucson, AZ #Veterans #Job #Jobs #CareerArc",32.2217429,-110.926479
170687,"Wind 5.0 mph SE. Barometer 30.276 in, Falling. Temperature 60.9 °F. Rain today 0.00 in. Humidity 31%",39.82833333,-84.89611111
67317,"I'm at Starbucks in Monterrey, NL https://t.co/8N8tBfvu7Q",25.71199691,-100.3777671
73679,Just posted a photo @ Ocean city maryland beach (70th st.) https://t.co/APxYKaHdkV,38.38481394,-75.06684269
52878,"So, yeah. @sean_the_Brewer this is awesome!  Thanks for the drop-ship.  It should fly out of… https://t.co/YmtYBJiLZK",42.04221,-88.37949
117862,PERSONALISED FOOTBALL MANCHESTER UNITED DRESSING ROOM PICTURE &amp; FRAME ADD NAME https://t.co/94yUIOXa1F https://t.co/jeFoOr1T4k,40.70229648,-74.00994876
160483,I was out cycling 8.57 miles with #Endomondo #endorphins https://t.co/fUEUYxLUr1,38.7391407,-77.2285881
71149,"DISTRICT MARKETING MANAGER - Compass Group USA: (#BowlingGreen, OH) https://t.co/hfDVQsOGLa #Marketing #jobhunt #Hiring",41.3747744,-83.6513229
10654,"I'm at White Castle in South Plainfield, NJ https://t.co/0Buyby1lh7",40.54808172,-74.4279942
154867,"🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾

Got a text from my friend &amp; she was in the flow--because God was saying the EXACT… https://t.co/sB6RnecYDB",30.4024506,-91.1801987
75771,In the desert gettin ready for Coachella. So many bands! @ Coachella 2016 https://t.co/YIFnOpM8O6,33.67997,-116.23722
40313,"I'm at ESCA Tepepan in Mexico City, Mexico https://t.co/aW4zqQXg6z",19.28599043,-99.15098906
173508,"AvalonBay: Redevelopment Superintendent (#Boston, MA) https://t.co/1DOOy6ywXP #Construction #nowhiring #Job #Jobs https://t.co/odHh3J5q5O",42.3600825,-71.0588801
110767,Construction on #I691E EB at Exit 4 (RTE 322) https://t.co/CL0PzCcTve,41.554249,-72.851388
197132,"Can you recommend anyone for this #job? Technical Support Representative - Call Center - https://t.co/qg0SYvn4O1 #KellyJobs #ChapelHill, NC",35.9131996,-79.0558445
148521,"I'm at Karaoke Wow! in New York, NY https://t.co/iMOYvDpw16",40.74763402,-73.98635744
39067,Wouldn't mind going back to this night 👌🏼 #geazy #fbf @ Target Center https://t.co/rNqSIvCA7q,44.97954,-93.27615
139513,"@Brad3DD @3doorsdown @ Tullahoma, Tennessee https://t.co/ee79CFQAKj",35.3685,-86.2133
67441,@marisolgase lástima que seas ajena y yo tan fiel,20.5821058,-100.2563234
39001,#Branzil #single #Shade #NowPlaying on #KROV #SanAntonio @ KROV HD2 FM 91.7 https://t.co/pleekOIbQq,29.47466,-98.52576
202529,"I'm at I-10 Twin Span Bridge in New Orleans &amp; Slidell, LA https://t.co/QMrog9uFoC",30.18226861,-89.82366085
4687,50% Off Pet Products at Pets N' Stuff https://t.co/7dPcsYO0y7,39.6838,-105.084
17501,"Un cafésito y a dormí 👌 (@ Los Bisquets Bisquets Obregón - @bisquetsobregon in Mérida, Yucatán) https://t.co/3tYsEMsA3p",21.0301819,-89.64114532
39910,"Medical (Assist) - Yonge St b/w Gerrard St West / College St, Toronto (2 Trucks)",43.6590871,-79.3820928
165764,"We're #hiring! Click to apply: Service Associate - https://t.co/KFUwNt1Fos #Retail #COVINGTON, LA #Job #Jobs",30.4985276,-90.1086097
175086,"Can you recommend anyone for this #job? Night Warehouse Order Selector - https://t.co/cX0imwjxKh #Houston, TX https://t.co/ejAlli56d5",29.7604267,-95.3698028
185140,"#ElPaso, TX #Healthcare #Job: Licensed Behavioral Specialist / School at Accountable Healthcare Staffing https://t.co/AtcKczgWES #Jobs",31.7618778,-106.4850217
130643,@lombardispizza First Pizzeria to open in United States #pizza #food #foodporn #foodphotography… https://t.co/ioC7yx7lZk,40.7215118,-73.9957428
120205,🤕🤕🤒🤒😴😴 @ Hospital Angeles  Lindavista https://t.co/U89gr5eKiy,19.4873635,-99.129706
86486,Taking my nephew's to see JungleBook (@ Regal Cinemas Cielo Vista 18 &amp; RPX - @regalmovies for The Jungle Book) https://t.co/RX2XcDmXuY,29.46285499,-98.61844377
193794,"Interested in a #Healthcare #job near #Phoenix, AZ? This could be a great fit: https://t.co/HHDdPU3lVm #Hiring",33.5080943,-112.0863874
81568,Demonstration of some amazing Interactive Intelligent Applications built at SOIC #IU (@ Indiana Memorial Union) https://t.co/Db5curujaz,39.16763473,-86.52390003
175094,Unas carreritas...!? #Hipódromo #calor #Trabajo #Expo #osom @ Centro… https://t.co/2EMd5ceD1O,19.44121211,-99.22339273
111990,"Want to work in #Knoxville, TN? View our latest opening: https://t.co/wEsZnOgAFW #Hospitality #SONIC #Job #Jobs #Hiring #CareerArc",35.9223038,-84.062901
184438,"#Repost karlaotto
・・・
Welcome to Karla Otto New York AW16 Women's press day. 📷 by @AndrewWerner… https://t.co/0bWn7pd2E2",40.7500343,-74.0054245
119346,"On-going US1 construction in Cocoa, Florida at Michigan Avenue. I love that brick look the… https://t.co/YLJy2fRPuQ",28.3693,-80.7438
145431,"I'm at Kona Kai Resort Spa &amp; Marina in San Diego, CA https://t.co/tplY6h9a93",32.70953824,-117.2321444
187916,"See our latest #Ontario, CA #job and click to apply: Returns - https://t.co/g2KTOOomAi #Labor #Hiring #CareerArc",34.0348144,-117.5848025
115301,"Spotted in the ""FashionAbility"" look-book from 2015! inclusionconnections @ Inclusion Connections https://t.co/A6dvMyIm7k",38.8835449,-94.7805328
89325,"Want to work at CA Technologies? We're #hiring in #Houston, TX! Click for details: https://t.co/D5hkpTVVJ6 #BusinessMgmt #Job #Jobs",29.7604267,-95.3698028
109877,"Interested in a #BusinessMgmt #job near #Dallas, TX? This could be a great fit: https://t.co/9dEJPJtfxQ #Hiring #CareerArc",32.7863301,-96.7962528
42190,#greenlantern was a cutie ❤😊 @ Six Flags Magic Mountain https://t.co/ssFz0HZw9K,34.42429355,-118.5952643
131521,#TGIF we bless you with this #MMs #DONUTWICH today 👉🏾#TRUCKEROO!… https://t.co/jcorPFjrx0,38.874648,-77.007483
9584,TY to everyone who came tonight #dancefloor was rocking #Blackandwhite 2016. 👏 @ FACES mears park https://t.co/2QfCG8Dkmn,44.948863,-93.0884887
72244,"Attorney Jobs-JDHUNTR-15957 Counsel,... - In-House Counsel Jobs | JDHUNTR: (#VariousUSCities, US) https://t.co/yzKExoE4kq #Legal #Job #Jobs",34.062028,-118.314876
89714,Most days installing siding for our crew is super custom....today is no exception. #uniquesiding… https://t.co/MVo6QjEbYu,41.4,-85.7
127289,.about to push the button ⚫️💣 .coffee ready go¡ ✌🏼 @ Blumenstudio https://t.co/WJfb3VJX6p,45.3987923,-75.7277069
53275,"#Accounting #Job in #Compton, CA: Corporate Controller at Kelly Services https://t.co/MkcVAYKb83 #KellyJobs #KellyServices #Jobs #Hiring",33.9111458,-118.2351192
155653,I remember trapping out my momma jeep 🙏🏾 @ Southbeach Miami https://t.co/vFTBZAJhEk,25.77462681,-80.13252382
123327,"This #Nursing #job might be a great fit for you: Registered Nurse (RN) / Medical/Surgical (M/S) - https://t.co/poLfBgwF1E #Nashville, TN",36.1626638,-86.7816016
43999,Enjoying oysters &amp; rosé after a beautiful drive up the coast! #Guerneville #California (@ Seaside Metal) https://t.co/VYa3Q1RoFB,38.50223226,-122.99792
60615,"MedExpress: Registered Nurse (#Springfield, MA) https://t.co/26OCjErri4 #Nursing #urgentcare #Veterans #Job #Jobs #Hiring",42.1014831,-72.589811
65533,Getting cleaned up for bed. Life is good. #catslife #petsarefamilytoo #queeninky @ Heath House https://t.co/jmMLTrfRT7,41.7535439,-71.4223785
172786,Nice day for a baseball game! #becauseitsthecup #dontmissamoment… https://t.co/aS3ALVtlcN,40.4476,-80.00503
135104,Ever heard of the Trillia Massacre? #StarWars #DarkSideHalf #Rathtars @ Epcot - Walt Disney World https://t.co/o7JcenabLK,28.3756625,-81.5494125
12239,Game Time @ Bowlmor Chelsea Piers https://t.co/vGStWqNluO,40.74600004,-74.00896634
184230,"Its snake season! The ""snake whisper"" is back. Haha I have this weird thing where I can smell… https://t.co/AoeabXtS0p",29.95883333,-95.14883333
180414,Smoking purp 🔮 @ Arby's https://t.co/MlLFjhzfGD,30.268398,-81.559445
174321,"Yesterdays Setlist, it was shorter than usual but still I had fun doing it! Again as I said in… https://t.co/G8BDrWHB65",32.785027,-96.808306
23923,Well the promo vid for Blackout 2016 is live!! Go check out the link in bio! It's epic!! Can't… https://t.co/7A8JErsECa,43.89566,-78.86239
29796,"SHOP THIS NOW: https://t.co/DNTKjYiIEv

ONLY $44 ONLINE!! Transition into spring and summer with… https://t.co/Q8kjNoSPSX",32.5133553,-92.1610489
26917,#hangingornaments #birdy #outdoorscenes #gallivant #seaportvillage #sandiego @ Seaport Village https://t.co/PIFyvjJUQF,32.70905495,-117.1704854
147787,Just posted a photo @ Carson Creek Ranch https://t.co/qilYfYxsxF,30.2286635,-97.6598376
159463,Much love thatchocolatedrop31 @ Quicken Loans Arena https://t.co/YuWJw6dtRO,41.49662625,-81.68798974
195506,"Want to work in #Charlotte, NC? View our latest opening: https://t.co/qhT7Z9CH9s #Manufacturing #Job #Jobs #Hiring https://t.co/Jhhf5OzaGp",35.2270869,-80.8431267
138617,UNRULY GANG IN BUILDING W/ @DjPowaSerge TONIGHT @ MONROE... Unruly🔥.... @ Monroe https://t.co/2h8FNLJCND,42.36333409,-71.10139711
96325,"I'm at Denver @Botanic Gardens in Denver, CO https://t.co/N3z2vZoIJo",39.7317459,-104.960289
188047,"Thursday is all about variety, happy Vaping! #tasteyourjuice #smokefreeradio #vapemov #aav #mamu… https://t.co/3KkBWJN7Er",35.258749,-84.786431
57210,world series attitude ⚾️💋 @ PNC Park https://t.co/ru73B5Pwgf,40.44709673,-80.00615131
97960,"#Physician alert: Nurse... | Department of Veterans Affairs | #Fayetteville, NC https://t.co/akRNNXpLiY #Veterans https://t.co/97GKTpSi0Z",35.0526641,-78.8783585
86269,So excited to perform at #Pantherpalooza in ATL!! Can't wait to see @1future &amp; @tkncash kill it… https://t.co/qy58mDvY1M,33.75317027,-84.38588815
130797,"Just posted a photo @ Hope, Arkansas https://t.co/Klib533fP9",33.6678,-93.5899
188103,The walk to the future. Our seniors welcoming the Kindergarteners to the big school. 😭 @ The… https://t.co/ElipK519EV,32.72365,-97.19495
31178,Drinking a Miller Lite by @MillerCoors at @misconductphi — https://t.co/8nB6vGbkGl,39.9486,-75.1665
183180,"#Retail #Job in #EastLansing, MI: Retail Customer Service Associate at FedEx Office https://t.co/n9EDjrtZK0 #Jobs #Hiring #CareerArc",42.7342752,-84.4920762
178598,"Can you recommend anyone for this #Retail #job? https://t.co/WaYhEc4UmY #LoveFashionLetsTalk #Austin, MN #Hiring https://t.co/TO3qqJzlWh",43.6666296,-92.9746367
65038,"Will tried to kill us on the way over here... (@ 3 Daughters Brewery - @3dbrewing in Saint Petersburg, FL) https://t.co/chyivdbBk3",27.76905736,-82.66262993
171527,Fall in love with these pink pants and lace top! You can't go wrong with a simple necklace… https://t.co/kJPCCc5a7i,34.5145,-82.6489
113415,"Interested in a #FacilitiesMgmt #job near #SanFrancisco, CA? This could be a great fit: https://t.co/AAWtDksyBl #Hiring #CareerArc",37.7749295,-122.4194155
20428,"27th Annual CT Capoeira Event, May 21st. #capoeira #capoeirista #Connecticut #center #samba… https://t.co/of8Xo2rl33",41.316711,-72.902908
139414,"Entregando documentación, para el respectivo registro. (@ Instituto Estatal Electoral de Hidalgo IEEH) https://t.co/5tmPPVOKmr",20.10264713,-98.74650072
45826,"Live classic rock, fresh seafood, and the #GETWHET FAMILY!! #GROOVECRUISE #GCFam

Cc:… https://t.co/vhsn7s4BEh",25.7725,-80.1396
100790,"#Nursing #Job in #Springfield, MO: Registered Nurse at Mercy https://t.co/eBfEZbdxjF #Jobs #Hiring #CareerArc",37.2089572,-93.2922989
123565,Check out my #listing in #Hollywood #FL https://t.co/5a64D89ltf #realestate #realtor https://t.co/MoyLN8NjI8,26.0261689,-80.1374288
128124,"Interested in a #Accounting #job near #Houston, TX? This could be a great fit: https://t.co/Uqpt4JEFiL #Hiring #CareerArc",29.7604267,-95.3698028
115914,triston_yaklin_28  caught his first catfish 😂 @ Fred Berry… https://t.co/FWxCP7gyAb,36.2317899,-92.71176
191971,"See our latest #Detroit, MI #job and click to apply: Corporate Sales &amp; Marketing Assistant - https://t.co/0DgXAVRO8W #entrylevel #Hiring",42.4349152,-83.1541796
81462,Southland Park Spring Futurity Stakes Round 1 Sunday. Program: https://t.co/Kt8xWMnjhk Schedule: https://t.co/3xfh4kbgSY,33.4844171,-86.7063179
788,"Al 100 jajajajaj (@ Instituto Tecnológico de Mérida Campus Poniente - @itecmerida in Merida, YUC) https://t.co/IHTJpDE6Te",21.01308995,-89.66643278
128172,Shout out #opencoffee...@larkmediatv @JamesRoberson70 @stephen_lee87 @fxbgX @vg_id @FredXchange @STORYcollab @MaxALupton,38.2946725,-77.4989649
27095,"Haber que tal!!!! (@ Fe De Ciegos in Coyoacán, Distrito Federal) https://t.co/Yl99WQR5kg",19.3105527,-99.10825115
100064,"See our latest #SiouxCity, IA #job and click to apply: NCLEX RN Instructor - Sioux City, IA - https://t.co/lzqAko6oQe #Nursing #Hiring",42.4999942,-96.4003069
66844,"Listos ya #coldplaymexico (@ Foro Sol for Coldplay and Lianne La Havas in Iztacalco, DF) https://t.co/36cTl0GwWs https://t.co/7deWW9CB2A",19.40517933,-99.0961647
67392,"Gingin mule with lemon and Negroni at Muldoon's The Patio!

#tangueraynegroni #tangueraymule… https://t.co/zPINS61bkV",29.7387,-95.48206
152717,"Robert Half Finance &amp; Accounting: Senior Accountant (#Rosemont, IL) https://t.co/BMlCHbgb0n #Accounting #Job #Jobs #Hiring #CareerArc",41.9867507,-87.8721602
102317,"Strategy Manager - Fresenius Medical Care: (#Waltham, MA) https://t.co/Fu5NsWSf7u #Marketing #dialysis #Job #Jobs #Hiring #CareerArc",42.3764852,-71.2356113
77564,"Are you my mother? @ Gainesville, Florida https://t.co/uvrXsfb29H",29.6652,-82.3361
180662,"And on Thursdays, I WEAR CELINE PINK. #werqqqqqqqqq @ Macchiato Espresso Bar https://t.co/ExcOVWYVh5",40.76027,-73.97614
167894,"Can you recommend anyone for this #job? General Manager - https://t.co/ngXe4dX1Nd #SONIC #Tatum, TX #Hospitality #Hiring #CareerArc",32.3228308,-94.5229112
